<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
04/28/21;14:40:00,613.1600000,615.2400000,613.0900000,615.0500000,2857
04/28/21;14:45:00,615.1300000,615.2400000,615.0000000,615.1300000,500
04/28/21;14:50:00,615.2700000,615.4500000,614.5400000,614.5400000,663
04/28/21;14:55:00,614.4600000,614.4600000,613.5200000,614.1300000,3833
04/28/21;15:00:00,613.8100000,614.4900000,613.5900000,614.0000000,1102
04/28/21;15:05:00,614.5100000,614.5100000,614.0500000,614.0500000,500
04/28/21;15:10:00,614.2500000,614.2500000,614.2500000,614.2500000,884
04/28/21;15:15:00,614.2300000,614.2300000,613.3100000,613.8400000,1800
04/28/21;15:20:00,613.2400000,613.2400000,613.2100000,613.2100000,200
04/28/21;15:25:00,613.3800000,613.3800000,613.1300000,613.1300000,300
04/28/21;15:30:00,614.2500000,614.2500000,613.8600000,613.9200000,1100
04/28/21;15:35:00,613.9100000,614.1400000,613.9100000,614.1400000,400
04/28/21;15:40:00,614.1900000,614.4300000,613.9000000,614.3600000,900
04/28/21;15:45:00,614.3400000,614.4000000,613.9000000,614.2000000,2162
04/28/21;15:50:00,614.3400000,614.4000000,613.6200000,613.8300000,1687
04/28/21;15:55:00,612.8050000,612.8100000,611.4300000,611.4300000,2340
04/28/21;16:00:00,611.3500000,611.8700000,610.3400000,610.5800000,6400
04/29/21;09:35:00,615.9000000,616.9800000,614.4900000,616.6400000,2391
04/29/21;09:40:00,615.7600000,615.7600000,614.4000000,615.5800000,700
04/29/21;09:45:00,615.4600000,615.4600000,614.1600000,614.2300000,600
04/29/21;09:50:00,613.1000000,613.8300000,611.6900000,612.7000000,2278
04/29/21;09:55:00,613.0700000,613.0900000,611.3100000,611.3100000,600
04/29/21;10:00:00,610.0700000,611.5100000,609.9900000,611.5100000,2260
04/29/21;10:05:00,610.5600000,611.1100000,610.1250000,611.1100000,1600
04/29/21;10:10:00,610.7000000,611.2000000,610.7000000,611.2000000,200
04/29/21;10:15:00,612.6400000,612.8600000,612.4300000,612.4800000,909
04/29/21;10:20:00,611.3200000,611.4000000,609.9900000,610.1200000,1715
04/29/21;10:25:00,611.0000000,612.2900000,610.8000000,612.2900000,400
04/29/21;10:30:00,611.8100000,611.8400000,611.3100000,611.8400000,981
04/29/21;10:35:00,611.7600000,611.9500000,609.4250000,609.4250000,1800
04/29/21;10:40:00,609.1400000,609.1850000,607.7000000,607.7900000,913
04/29/21;10:45:00,608.4600000,610.0950000,608.4600000,610.0950000,857
04/29/21;10:50:00,609.7400000,610.0700000,608.5300000,608.5300000,2536
04/29/21;10:55:00,609.0850000,610.4900000,609.0850000,610.2900000,600
04/29/21;11:00:00,609.9500000,610.8400000,609.9500000,610.4700000,600
04/29/21;11:05:00,611.1200000,611.8500000,610.6700000,611.7000000,1700
04/29/21;11:10:00,611.8000000,612.2250000,611.8000000,612.2250000,200
04/29/21;11:15:00,611.7300000,612.2000000,611.6800000,612.2000000,700
04/29/21;11:20:00,611.5300000,611.5300000,610.7800000,610.7800000,481
04/29/21;11:25:00,611.0700000,611.0700000,611.0700000,611.0700000,100
04/29/21;11:30:00,611.5000000,611.5000000,611.3900000,611.3900000,1800
04/29/21;11:35:00,610.5400000,610.5400000,609.5900000,609.5900000,400
04/29/21;11:40:00,609.7600000,609.7600000,609.6600000,609.6600000,300
04/29/21;11:45:00,609.9000000,610.0900000,609.6400000,609.6400000,400
04/29/21;11:50:00,609.7200000,610.2300000,609.7200000,610.2300000,552
04/29/21;11:55:00,609.3600000,609.7800000,609.2500000,609.5400000,799
04/29/21;12:00:00,608.0000000,608.0000000,606.9300000,607.0000000,701
04/29/21;12:05:00,606.4900000,606.5200000,604.6000000,604.6000000,1500
04/29/21;12:10:00,604.9400000,605.2700000,603.8500000,603.8500000,810
04/29/21;12:15:00,602.8600000,604.5700000,602.8600000,604.5100000,1565
04/29/21;12:20:00,604.6800000,604.9800000,603.5300000,604.9800000,2698
04/29/21;12:25:00,605.1200000,605.5300000,605.1200000,605.5300000,469
04/29/21;12:30:00,604.9600000,604.9600000,604.9600000,604.9600000,100
04/29/21;12:35:00,605.1300000,605.7500000,604.5200000,605.7500000,3200
04/29/21;12:40:00,605.2900000,605.2900000,605.2900000,605.2900000,100
04/29/21;12:45:00,605.4900000,605.5400000,605.1300000,605.5400000,900
04/29/21;12:50:00,605.4700000,606.1100000,604.9800000,606.0000000,2882
04/29/21;12:55:00,605.9900000,606.3400000,605.9900000,606.2000000,2434
04/29/21;13:00:00,606.2000000,606.2000000,605.9100000,606.0600000,300
04/29/21;13:05:00,605.5100000,605.5100000,604.8000000,604.8000000,200
04/29/21;13:10:00,604.7200000,605.2300000,604.7200000,604.8400000,500
04/29/21;13:15:00,605.0500000,605.9000000,605.0500000,605.8000000,3705
04/29/21;13:20:00,605.0400000,605.7200000,604.9400000,605.7200000,600
04/29/21;13:25:00,605.5000000,605.5000000,605.0900000,605.0900000,1706
04/29/21;13:30:00,605.0000000,606.3100000,604.8200000,606.2300000,6754
04/29/21;13:35:00,606.0700000,607.4000000,606.0700000,607.3600000,1399
04/29/21;13:40:00,607.7000000,607.8600000,607.4300000,607.4300000,1470
04/29/21;13:45:00,606.8700000,608.5500000,606.8100000,608.5500000,1382
04/29/21;13:50:00,608.8900000,609.0300000,608.0700000,608.0900000,2066
04/29/21;13:55:00,608.0400000,609.0300000,608.0400000,609.0300000,1789
04/29/21;14:00:00,608.9600000,609.1000000,608.5900000,608.5900000,2755
04/29/21;14:05:00,608.3800000,608.3800000,607.5900000,607.9900000,3683
04/29/21;14:10:00,608.5700000,608.9800000,608.5700000,608.9800000,600
04/29/21;14:15:00,609.0050000,609.0050000,608.9600000,608.9600000,600
04/29/21;14:20:00,609.0000000,609.1200000,608.7100000,609.0400000,1400
04/29/21;14:25:00,609.0000000,609.0000000,609.0000000,609.0000000,100
04/29/21;14:30:00,608.7300000,608.9800000,608.7300000,608.9800000,300
04/29/21;14:35:00,609.1700000,610.1900000,609.1700000,609.9800000,2159
04/29/21;14:40:00,610.0000000,610.6600000,609.7700000,609.8800000,3325
04/29/21;14:45:00,609.5600000,610.5000000,609.5600000,610.5000000,500
04/29/21;14:50:00,610.9800000,611.4400000,610.6600000,611.0600000,1100
04/29/21;14:55:00,610.7900000,610.7900000,610.4900000,610.4900000,300
04/29/21;15:00:00,611.4600000,611.4600000,611.4600000,611.4600000,100
04/29/21;15:05:00,611.7000000,612.2100000,611.7000000,612.0000000,615
04/29/21;15:10:00,611.9800000,612.1400000,611.4100000,611.4100000,2362
04/29/21;15:15:00,611.7450000,611.7450000,611.3600000,611.5000000,800
04/29/21;15:20:00,611.3350000,611.5100000,611.2400000,611.2700000,1385
04/29/21;15:25:00,611.0200000,611.5900000,611.0200000,611.3600000,737
04/29/21;15:30:00,610.6800000,610.8000000,610.6600000,610.6600000,515
04/29/21;15:35:00,610.4500000,610.5800000,610.4500000,610.5800000,300
04/29/21;15:40:00,611.4100000,611.4950000,611.4100000,611.4950000,200
04/29/21;15:45:00,611.2900000,611.5500000,611.0800000,611.5500000,851
04/29/21;15:50:00,611.8300000,612.1900000,611.5700000,611.6400000,2273
04/29/21;15:55:00,611.1700000,612.1900000,611.0700000,612.1200000,6100
04/29/21;16:00:00,612.4200000,613.0300000,611.5300000,613.0300000,4869
04/30/21;09:35:00,607.4800000,610.4300000,607.4800000,609.9500000,1091
04/30/21;09:40:00,608.8700000,609.4200000,607.6200000,608.5200000,1100
04/30/21;09:45:00,607.4600000,608.1700000,607.4600000,607.7900000,651
04/30/21;09:50:00,607.5100000,608.8500000,607.2300000,608.8500000,1417
04/30/21;09:55:00,609.5300000,609.7500000,608.0900000,608.0900000,1700
04/30/21;10:00:00,608.4600000,608.8500000,607.8800000,608.0100000,1220
04/30/21;10:05:00,607.9400000,608.2400000,606.6000000,606.6000000,700
04/30/21;10:10:00,606.7000000,608.5600000,605.8800000,608.5100000,2402
04/30/21;10:15:00,608.3400000,611.4200000,608.3100000,610.6250000,7567
04/30/21;10:20:00,611.1350000,611.6300000,610.9150000,611.0500000,599
04/30/21;10:25:00,610.7150000,611.9300000,610.5650000,611.8150000,920
04/30/21;10:30:00,611.5350000,612.8700000,611.5350000,612.7000000,2404
04/30/21;10:35:00,612.8900000,614.2500000,612.8900000,614.0200000,1837
04/30/21;10:40:00,613.6300000,613.6300000,612.1100000,612.1100000,720
04/30/21;10:45:00,611.5500000,611.5500000,611.5500000,611.5500000,200
04/30/21;10:50:00,612.8600000,612.8600000,612.8600000,612.8600000,100
04/30/21;10:55:00,611.9700000,611.9700000,610.2900000,610.2900000,615
04/30/21;11:00:00,610.2600000,610.2600000,609.5600000,609.5600000,707
04/30/21;11:05:00,609.5900000,609.5900000,608.8200000,608.8200000,600
04/30/21;11:10:00,609.0000000,609.2600000,608.9000000,609.2600000,300
04/30/21;11:15:00,609.0700000,609.9700000,609.0700000,609.6000000,3017
04/30/21;11:20:00,609.3600000,609.3600000,607.8700000,607.8700000,610
04/30/21;11:25:00,607.8000000,608.5000000,607.8000000,608.3500000,599
04/30/21;11:30:00,607.6750000,607.6750000,607.6100000,607.6100000,300
04/30/21;11:35:00,607.0900000,607.8900000,607.0900000,607.8900000,500
04/30/21;11:45:00,607.5800000,607.5800000,606.7650000,607.0100000,900
04/30/21;11:50:00,607.1000000,607.4300000,606.8200000,607.3000000,1566
04/30/21;11:55:00,607.2800000,608.0900000,607.1200000,608.0900000,2310
04/30/21;12:00:00,608.9400000,609.0200000,608.4100000,608.5650000,1269
04/30/21;12:05:00,608.5900000,608.5900000,608.5900000,608.5900000,100
04/30/21;12:10:00,608.0850000,609.2900000,608.0850000,609.2900000,300
04/30/21;12:15:00,608.9750000,609.3600000,608.9500000,608.9500000,2114
04/30/21;12:20:00,608.7800000,608.7800000,608.7800000,608.7800000,200
04/30/21;12:30:00,609.0900000,609.2200000,608.6100000,608.6800000,600
04/30/21;12:35:00,608.7700000,609.1300000,608.0400000,608.0400000,800
04/30/21;12:40:00,607.5900000,607.6700000,607.5500000,607.5600000,3351
04/30/21;12:45:00,607.7400000,607.7500000,607.3100000,607.3100000,4384
04/30/21;12:50:00,607.7800000,608.3100000,607.5900000,608.3100000,2147
04/30/21;12:55:00,608.3700000,608.3700000,607.5200000,607.5200000,2294
04/30/21;13:00:00,607.6200000,607.6200000,607.0400000,607.2900000,2644
04/30/21;13:05:00,608.1400000,608.1400000,607.5300000,607.8100000,2200
04/30/21;13:10:00,607.3400000,607.9200000,607.3200000,607.9000000,4199
04/30/21;13:15:00,607.4900000,607.6100000,606.6100000,607.6100000,4516
04/30/21;13:20:00,607.2800000,607.5000000,607.2800000,607.5000000,700
04/30/21;13:25:00,607.3200000,607.8100000,607.3100000,607.6700000,2969
04/30/21;13:30:00,607.3900000,607.3900000,607.3900000,607.3900000,230
04/30/21;13:35:00,607.7500000,607.7500000,607.7500000,607.7500000,100
04/30/21;13:40:00,607.2600000,607.2600000,606.6600000,606.6600000,400
04/30/21;13:45:00,607.0200000,607.0200000,606.8100000,606.8400000,5570
04/30/21;13:50:00,606.8700000,606.8700000,605.9500000,605.9600000,2893
04/30/21;13:55:00,605.9100000,605.9100000,604.3000000,604.3000000,800
04/30/21;14:00:00,604.1600000,604.1600000,601.1400000,601.6800000,2650
04/30/21;14:05:00,601.7900000,602.6700000,601.6600000,602.0000000,1900
04/30/21;14:10:00,601.4700000,602.3400000,601.1600000,602.3400000,6956
04/30/21;14:15:00,602.1400000,602.7400000,602.0900000,602.0900000,3554
04/30/21;14:20:00,602.0300000,602.0600000,601.3300000,602.0500000,717
04/30/21;14:25:00,602.1300000,602.1400000,601.4150000,601.4450000,4884
04/30/21;14:30:00,601.5200000,602.9300000,601.2000000,602.9300000,1463
04/30/21;14:35:00,603.3900000,603.8600000,603.2100000,603.8100000,957
04/30/21;14:40:00,603.4800000,603.8300000,603.1600000,603.8300000,1100
04/30/21;14:45:00,603.7400000,604.0900000,603.6600000,603.6600000,1542
04/30/21;14:50:00,603.6000000,603.6200000,603.4800000,603.6200000,400
04/30/21;14:55:00,603.4500000,603.7100000,603.4500000,603.6300000,753
04/30/21;15:00:00,603.7100000,603.7100000,603.7100000,603.7100000,100
04/30/21;15:05:00,604.3500000,604.3500000,603.4400000,603.4400000,300
04/30/21;15:10:00,603.2000000,603.2000000,602.3500000,602.4800000,600
04/30/21;15:15:00,602.1250000,602.4400000,602.0100000,602.0100000,1264
04/30/21;15:20:00,601.6000000,602.2300000,601.6000000,602.2300000,508
04/30/21;15:25:00,602.3500000,603.2200000,602.2200000,603.2200000,1300
04/30/21;15:30:00,603.4400000,603.8100000,603.4400000,603.8100000,600
04/30/21;15:35:00,603.8300000,603.8600000,603.0900000,603.0900000,600
04/30/21;15:40:00,603.1100000,603.2800000,602.9200000,602.9200000,800
04/30/21;15:45:00,602.8900000,603.0000000,602.1200000,602.1200000,1969
04/30/21;15:50:00,601.7500000,603.3000000,601.5000000,603.3000000,3328
04/30/21;15:55:00,603.1000000,603.1000000,600.4400000,600.5000000,7284
04/30/21;16:00:00,600.5600000,600.9000000,599.9700000,600.3700000,13282
05/03/21;09:35:00,605.1000000,609.3100000,604.8400000,608.8500000,3010
05/03/21;09:40:00,607.5900000,607.5900000,604.0000000,604.0000000,1230
05/03/21;09:45:00,604.0800000,604.0800000,602.8600000,603.1200000,1169
05/03/21;09:50:00,602.5000000,602.5000000,600.5000000,601.6900000,2599
05/03/21;09:55:00,600.9900000,603.0000000,600.5900000,603.0000000,1522
05/03/21;10:00:00,602.9200000,603.0600000,601.4300000,601.6800000,1526
05/03/21;10:05:00,601.4500000,602.5800000,601.4500000,602.2000000,500
05/03/21;10:10:00,603.4600000,604.9900000,603.4600000,604.5000000,2000
05/03/21;10:15:00,604.1000000,605.1600000,603.2800000,605.1600000,1445
05/03/21;10:20:00,604.9900000,605.5000000,604.9300000,604.9500000,700
05/03/21;10:25:00,605.4300000,605.4300000,603.8700000,604.5800000,1100
05/03/21;10:30:00,603.5100000,603.5200000,602.3700000,603.2400000,1189
05/03/21;10:35:00,603.1300000,604.2500000,603.1300000,604.2500000,600
05/03/21;10:40:00,603.7100000,604.1000000,600.9500000,600.9500000,2657
05/03/21;10:45:00,600.1200000,600.1500000,600.1100000,600.1100000,1005
05/03/21;10:50:00,599.3400000,600.1100000,599.2600000,599.2700000,2346
05/03/21;10:55:00,599.6200000,599.6200000,598.0000000,598.7100000,2185
05/03/21;11:00:00,598.9100000,599.4500000,597.9900000,598.2300000,1197
05/03/21;11:05:00,597.5500000,598.4400000,597.5500000,598.4400000,500
05/03/21;11:10:00,598.3400000,599.4700000,598.3300000,599.0500000,700
05/03/21;11:15:00,599.2300000,599.2300000,595.5700000,595.8500000,2684
05/03/21;11:20:00,595.5000000,596.8400000,595.3900000,596.8400000,694
05/03/21;11:25:00,595.5100000,596.3600000,595.1700000,595.3200000,900
05/03/21;11:30:00,595.0000000,595.0000000,593.3600000,593.8800000,2148
05/03/21;11:35:00,593.7400000,594.4900000,593.4000000,594.4900000,736
05/03/21;11:40:00,595.4000000,595.4000000,595.4000000,595.4000000,100
05/03/21;11:45:00,595.4700000,595.7600000,595.4700000,595.7600000,2286
05/03/21;11:50:00,596.5000000,596.5000000,595.4200000,595.9400000,1000
05/03/21;11:55:00,595.8900000,595.8900000,593.9700000,594.6100000,3156
05/03/21;12:05:00,595.1200000,595.6800000,595.1200000,595.2900000,565
05/03/21;12:10:00,595.0000000,595.3300000,594.9200000,594.9200000,1100
05/03/21;12:15:00,594.8000000,595.1600000,594.5100000,594.5100000,600
05/03/21;12:20:00,594.3200000,595.0200000,594.3200000,594.8200000,1400
05/03/21;12:25:00,593.9800000,595.3850000,593.9800000,595.3850000,1900
05/03/21;12:30:00,594.9600000,594.9600000,594.3000000,594.4700000,300
05/03/21;12:35:00,594.2300000,594.2300000,593.2000000,593.8600000,840
05/03/21;12:40:00,593.7400000,593.7700000,593.4900000,593.6900000,600
05/03/21;12:45:00,593.4900000,593.4900000,592.3100000,592.3700000,2671
05/03/21;12:50:00,592.0700000,592.3500000,591.7800000,591.7800000,900
05/03/21;12:55:00,592.4200000,592.8100000,592.2400000,592.6300000,812
05/03/21;13:00:00,592.9200000,592.9200000,592.3400000,592.5950000,700
05/03/21;13:05:00,593.3050000,593.9600000,593.2600000,593.8000000,600
05/03/21;13:10:00,593.5100000,593.5100000,593.1600000,593.1600000,200
05/03/21;13:15:00,592.7000000,593.0700000,592.7000000,593.0700000,300
05/03/21;13:25:00,593.6600000,593.8900000,592.0900000,592.1000000,800
05/03/21;13:30:00,592.0800000,592.1100000,591.6800000,591.6800000,400
05/03/21;13:35:00,591.9900000,592.0800000,591.9900000,592.0800000,300
05/03/21;13:40:00,592.4400000,592.4400000,591.6300000,591.9900000,983
05/03/21;13:45:00,593.3100000,593.4000000,593.2300000,593.4000000,400
05/03/21;13:50:00,593.0000000,593.0000000,593.0000000,593.0000000,100
05/03/21;13:55:00,593.6300000,593.6300000,592.9700000,593.0900000,300
05/03/21;14:00:00,593.4000000,593.4000000,592.9900000,593.0400000,539
05/03/21;14:05:00,593.4100000,594.0400000,593.4100000,594.0400000,896
05/03/21;14:10:00,594.5000000,594.5000000,594.0300000,594.0300000,200
05/03/21;14:15:00,594.6600000,594.9400000,594.4100000,594.9400000,600
05/03/21;14:20:00,594.9600000,595.2500000,594.8600000,594.8600000,900
05/03/21;14:25:00,595.0450000,595.2800000,594.5650000,594.5650000,900
05/03/21;14:30:00,595.1600000,595.6300000,594.6250000,595.6300000,600
05/03/21;14:35:00,595.8600000,596.4800000,595.7800000,596.4400000,2904
05/03/21;14:40:00,596.3600000,596.6900000,596.3150000,596.6800000,1100
05/03/21;14:45:00,596.9150000,597.6100000,596.8200000,597.0700000,1874
05/03/21;14:50:00,596.9300000,597.1400000,596.9300000,596.9800000,714
05/03/21;14:55:00,597.2800000,597.2800000,596.4450000,596.4450000,694
05/03/21;15:00:00,595.1000000,595.5300000,595.1000000,595.5300000,400
05/03/21;15:05:00,595.4200000,595.6100000,594.9600000,594.9600000,400
05/03/21;15:10:00,594.3500000,595.3600000,594.2500000,595.3600000,500
05/03/21;15:15:00,594.9050000,594.9050000,594.2900000,594.2900000,200
05/03/21;15:20:00,594.2000000,594.4700000,593.9400000,594.0900000,500
05/03/21;15:25:00,593.2700000,593.2700000,592.9600000,593.0000000,1322
05/03/21;15:30:00,593.1600000,593.6300000,593.0000000,593.0000000,1279
05/03/21;15:35:00,593.7400000,593.7400000,592.7000000,593.1600000,800
05/03/21;15:40:00,593.4800000,593.4800000,592.1100000,592.3400000,600
05/03/21;15:45:00,592.3200000,592.8400000,591.9300000,592.5550000,2667
05/03/21;15:50:00,592.5000000,592.6400000,592.3000000,592.3000000,1910
05/03/21;15:55:00,592.3700000,593.7500000,591.7400000,593.6200000,4348
05/03/21;16:00:00,594.0600000,594.0600000,592.7700000,593.3400000,5818
05/04/21;09:35:00,583.6300000,584.8800000,578.5900000,580.8700000,2400
05/04/21;09:40:00,579.1500000,583.0000000,579.1500000,583.0000000,900
05/04/21;09:45:00,581.5000000,581.5000000,578.5900000,578.5900000,2600
05/04/21;09:50:00,578.1600000,578.3900000,577.3500000,577.3500000,2837
05/04/21;09:55:00,577.5100000,577.7600000,574.6200000,575.0000000,1869
05/04/21;10:00:00,573.3100000,573.8500000,571.1600000,571.5500000,4129
05/04/21;10:05:00,572.2100000,572.5800000,569.5100000,569.8000000,3250
05/04/21;10:10:00,569.8700000,571.9200000,569.5300000,571.9100000,3516
05/04/21;10:15:00,570.3200000,570.4100000,566.5900000,567.6500000,5607
05/04/21;10:20:00,567.8600000,571.0200000,567.8600000,571.0200000,2900
05/04/21;10:25:00,570.6100000,570.6500000,569.6300000,570.2000000,1825
05/04/21;10:30:00,570.2600000,571.7800000,570.2600000,571.7800000,1394
05/04/21;10:35:00,571.5500000,571.7100000,569.7600000,570.2750000,2404
05/04/21;10:40:00,569.5400000,571.2400000,569.1000000,571.1100000,2304
05/04/21;10:45:00,571.3300000,572.3800000,569.4300000,569.4300000,1600
05/04/21;10:50:00,569.5400000,570.3100000,568.1900000,568.4800000,1400
05/04/21;10:55:00,568.0000000,568.2400000,567.3700000,567.5700000,1734
05/04/21;11:00:00,567.7400000,567.9600000,565.8400000,565.8400000,2597
05/04/21;11:05:00,566.1300000,568.0000000,565.4500000,567.9900000,3403
05/04/21;11:10:00,565.8200000,567.7800000,565.6000000,566.3700000,1700
05/04/21;11:15:00,565.7900000,567.2900000,564.5200000,565.3200000,4287
05/04/21;11:20:00,565.3200000,565.3200000,562.8500000,563.3800000,4111
05/04/21;11:25:00,563.1200000,564.2900000,562.9900000,562.9900000,2864
05/04/21;11:30:00,562.7200000,563.8900000,561.9700000,563.8900000,1049
05/04/21;11:35:00,563.7100000,564.1900000,563.2300000,563.2300000,1200
05/04/21;11:40:00,562.7500000,563.7300000,562.7500000,562.9900000,1482
05/04/21;11:45:00,562.1800000,562.7100000,561.4000000,561.9100000,3286
05/04/21;11:50:00,561.5300000,562.2600000,561.5300000,562.0700000,1200
05/04/21;11:55:00,562.0600000,562.0600000,560.6900000,561.6600000,1600
05/04/21;12:00:00,562.0700000,562.9900000,561.8400000,562.9900000,300
05/04/21;12:05:00,563.7400000,564.1000000,563.5400000,563.9350000,2110
05/04/21;12:10:00,564.0100000,564.9900000,563.7000000,564.9800000,900
05/04/21;12:15:00,564.8700000,566.2900000,564.7400000,565.8400000,1100
05/04/21;12:20:00,565.0000000,565.1100000,564.8000000,564.8000000,845
05/04/21;12:25:00,565.5000000,565.5000000,564.6800000,565.2000000,300
05/04/21;12:30:00,566.3500000,567.4800000,566.2900000,567.4800000,1194
05/04/21;12:35:00,566.6600000,566.8500000,566.0400000,566.1800000,1500
05/04/21;12:40:00,566.3300000,566.3300000,564.8800000,564.8800000,200
05/04/21;12:45:00,564.7100000,564.9900000,563.9400000,564.6400000,1200
05/04/21;12:50:00,564.0000000,564.1200000,563.2500000,564.1200000,741
05/04/21;12:55:00,564.7300000,565.5300000,564.7300000,565.4200000,684
05/04/21;13:00:00,565.4300000,565.4800000,565.1300000,565.1300000,300
05/04/21;13:05:00,564.7200000,566.8100000,564.7200000,566.8100000,700
05/04/21;13:10:00,566.9500000,567.3800000,566.9500000,567.3800000,500
05/04/21;13:15:00,567.9100000,567.9100000,567.9100000,567.9100000,100
05/04/21;13:20:00,568.4200000,568.4200000,567.3000000,567.3000000,2859
05/04/21;13:25:00,567.8500000,568.7600000,567.8500000,568.7600000,790
05/04/21;13:30:00,568.9800000,569.2900000,568.4900000,568.4900000,2859
05/04/21;13:35:00,568.6800000,570.3500000,568.6800000,570.2500000,700
05/04/21;13:40:00,570.6800000,570.7500000,570.0000000,570.6400000,2267
05/04/21;13:45:00,570.0000000,570.2400000,568.7200000,568.8000000,1231
05/04/21;13:50:00,568.8200000,568.9700000,568.0500000,568.8900000,767
05/04/21;13:55:00,569.0600000,569.0600000,568.1700000,568.3100000,600
05/04/21;14:00:00,568.4600000,568.6700000,568.4600000,568.6700000,200
05/04/21;14:05:00,568.6500000,568.6500000,568.0100000,568.0100000,600
05/04/21;14:10:00,568.6700000,568.7300000,568.5300000,568.5500000,400
05/04/21;14:15:00,568.1500000,572.0000000,568.1500000,572.0000000,1200
05/04/21;14:20:00,571.4300000,571.4600000,570.5800000,571.3600000,900
05/04/21;14:25:00,570.9800000,570.9800000,570.6900000,570.7400000,300
05/04/21;14:30:00,569.6600000,569.6600000,569.6600000,569.6600000,100
05/04/21;14:35:00,570.2500000,570.6150000,570.2500000,570.6100000,600
05/04/21;14:40:00,570.8300000,571.0500000,570.8300000,570.9600000,400
05/04/21;14:45:00,570.5200000,570.5600000,570.5200000,570.5600000,200
05/04/21;14:50:00,570.6900000,572.5100000,570.6900000,572.1900000,2202
05/04/21;14:55:00,572.0400000,572.2600000,571.6400000,571.8700000,570
05/04/21;15:00:00,572.4800000,572.4800000,572.4800000,572.4800000,200
05/04/21;15:05:00,570.9400000,571.1900000,570.5400000,571.1900000,600
05/04/21;15:10:00,570.2000000,570.2400000,569.8100000,570.2400000,700
05/04/21;15:15:00,570.6000000,570.6000000,570.6000000,570.6000000,100
05/04/21;15:20:00,570.6600000,570.8200000,570.5800000,570.5800000,300
05/04/21;15:25:00,570.2500000,571.1600000,570.2200000,570.4100000,1100
05/04/21;15:30:00,570.2600000,570.2600000,569.0400000,570.1400000,700
05/04/21;15:35:00,570.1500000,571.6100000,569.6550000,571.6100000,1406
05/04/21;15:40:00,572.2900000,572.5300000,571.5200000,572.2100000,1827
05/04/21;15:45:00,572.0800000,572.0800000,570.3700000,570.8300000,1175
05/04/21;15:50:00,570.9600000,571.3600000,569.9700000,570.1500000,1700
05/04/21;15:55:00,571.6800000,572.7400000,571.1000000,571.7800000,7156
05/04/21;16:00:00,571.4200000,574.3200000,571.2700000,574.3200000,10474
05/05/21;09:35:00,588.3600000,592.2100000,586.4200000,589.5500000,9475
05/05/21;09:40:00,588.1000000,588.3000000,585.8400000,586.7300000,8884
05/05/21;09:45:00,586.6900000,590.8950000,586.6500000,590.3100000,4323
05/05/21;09:50:00,590.9300000,591.2400000,588.4400000,588.4400000,1435
05/05/21;09:55:00,588.9100000,589.5900000,587.0200000,588.0800000,2320
05/05/21;10:00:00,587.4600000,587.4600000,585.5000000,585.5000000,2719
05/05/21;10:05:00,585.4900000,585.4900000,582.9000000,583.1500000,2984
05/05/21;10:10:00,583.3000000,584.6300000,582.5100000,583.1200000,1942
05/05/21;10:15:00,583.7200000,584.8600000,583.7200000,584.5200000,1121
05/05/21;10:20:00,584.8000000,585.1300000,583.0000000,584.5200000,1989
05/05/21;10:25:00,585.0000000,585.1100000,582.3300000,582.9400000,2556
05/05/21;10:30:00,583.8900000,583.9800000,583.4500000,583.4500000,521
05/05/21;10:35:00,586.4300000,586.4300000,585.1700000,586.1200000,2378
05/05/21;10:40:00,586.0100000,587.5900000,585.3900000,587.0800000,2004
05/05/21;10:45:00,587.2700000,589.2500000,587.2700000,589.0000000,2929
05/05/21;10:50:00,588.8150000,589.0500000,588.2400000,589.0500000,2154
05/05/21;10:55:00,589.8000000,590.3500000,589.8000000,590.2900000,1261
05/05/21;11:00:00,591.0700000,591.3700000,590.6900000,591.1600000,992
05/05/21;11:05:00,590.3500000,590.9200000,588.7900000,590.9200000,2130
05/05/21;11:10:00,590.5800000,590.5800000,589.2500000,589.2500000,300
05/05/21;11:15:00,588.5300000,588.5700000,588.4400000,588.4400000,1134
05/05/21;11:20:00,589.1300000,589.1300000,589.0200000,589.0200000,619
05/05/21;11:25:00,587.3800000,587.3800000,587.3800000,587.3800000,100
05/05/21;11:30:00,587.2200000,587.5000000,586.7500000,586.7500000,725
05/05/21;11:35:00,587.9500000,589.1700000,587.8300000,589.1700000,492
05/05/21;11:45:00,588.2700000,588.4800000,588.0800000,588.0800000,300
05/05/21;11:55:00,588.6800000,589.6000000,588.6800000,589.4400000,700
05/05/21;12:00:00,589.5800000,589.5800000,589.1400000,589.1400000,550
05/05/21;12:05:00,589.9800000,589.9800000,589.6600000,589.6600000,1237
05/05/21;12:10:00,589.7100000,589.7100000,589.5700000,589.5700000,200
05/05/21;12:15:00,588.8800000,588.8800000,588.5600000,588.5600000,300
05/05/21;12:20:00,588.3900000,588.3900000,587.9100000,587.9100000,200
05/05/21;12:25:00,588.1800000,588.1800000,588.1800000,588.1800000,100
05/05/21;12:30:00,587.3400000,587.3400000,586.3800000,586.3800000,592
05/05/21;12:35:00,586.3200000,586.3200000,585.9800000,585.9800000,200
05/05/21;12:40:00,585.9600000,586.0100000,585.9600000,586.0100000,200
05/05/21;12:45:00,584.4900000,584.4900000,584.3400000,584.3400000,300
