<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01/26/22;09:55:00,161.9400000,162.3700000,161.7300000,162.0400000,59092
01/26/22;10:00:00,162.0500000,162.1500000,161.6200000,162.1300000,56265
01/26/22;10:05:00,162.1400000,162.8200000,161.8900000,162.6400000,53170
01/26/22;10:10:00,162.6500000,162.9300000,162.4100000,162.8200000,44741
01/26/22;10:15:00,162.8400000,162.8400000,162.1200000,162.2900000,61097
01/26/22;10:20:00,162.3200000,162.3900000,161.9300000,162.2800000,82270
01/26/22;10:25:00,162.2800000,162.2800000,161.8100000,162.0150000,56100
01/26/22;10:30:00,162.0100000,162.0400000,161.5100000,161.7750000,70483
01/26/22;10:35:00,161.7400000,162.2700000,161.5500000,162.0500000,63381
01/26/22;10:40:00,162.0000000,162.4200000,161.9100000,162.0200000,63189
01/26/22;10:45:00,162.0200000,162.3200000,161.3600000,161.4900000,69617
01/26/22;10:50:00,161.4700000,161.8100000,161.4600000,161.7000000,62542
01/26/22;10:55:00,161.7150000,161.9900000,161.6700000,161.8700000,84641
01/26/22;11:00:00,161.8700000,162.3300000,161.7700000,162.2000000,56090
01/26/22;11:05:00,162.1900000,162.2600000,161.7700000,161.8600000,23469
01/26/22;11:10:00,161.9300000,162.3700000,161.9000000,162.3600000,66241
01/26/22;11:15:00,162.3500000,162.7100000,162.2600000,162.6300000,50355
01/26/22;11:20:00,162.6200000,162.9000000,162.4900000,162.5400000,48216
01/26/22;11:25:00,162.5600000,162.7900000,162.4500000,162.7900000,50694
01/26/22;11:30:00,162.8100000,162.8500000,162.5900000,162.7000000,36848
01/26/22;11:35:00,162.7700000,163.0300000,162.7600000,163.0000000,53175
01/26/22;11:40:00,162.9900000,163.1300000,162.7900000,162.8800000,28823
01/26/22;11:45:00,162.8800000,163.1100000,162.8800000,162.8800000,30394
01/26/22;11:50:00,162.9600000,163.0600000,162.7500000,162.8100000,24303
01/26/22;11:55:00,162.8400000,162.8400000,162.4400000,162.7700000,26757
01/26/22;12:00:00,162.7800000,163.0100000,162.7000000,162.8300000,34628
01/26/22;12:05:00,162.8600000,163.0100000,162.7900000,162.8700000,33735
01/26/22;12:10:00,162.8400000,162.9500000,162.8100000,162.9400000,29545
01/26/22;12:15:00,162.9500000,163.0900000,162.7700000,162.9700000,36574
01/26/22;12:20:00,162.9900000,163.1450000,162.9100000,162.9100000,30203
01/26/22;12:25:00,162.9200000,163.1200000,162.7400000,162.7700000,25119
01/26/22;12:30:00,162.7800000,162.9600000,162.7500000,162.9300000,30087
01/26/22;12:35:00,162.9400000,163.0000000,162.8300000,162.9700000,27174
01/26/22;12:40:00,162.9700000,163.1900000,162.9500000,163.0850000,33335
01/26/22;12:45:00,163.0900000,163.5400000,163.0800000,163.5100000,47521
01/26/22;12:50:00,163.5100000,163.5300000,163.2700000,163.4300000,29290
01/26/22;12:55:00,163.4400000,163.4400000,163.1700000,163.2700000,35651
01/26/22;13:00:00,163.2500000,163.3500000,163.1200000,163.2600000,24878
01/26/22;13:05:00,163.2700000,163.2700000,162.5700000,162.7200000,77421
01/26/22;13:10:00,162.7400000,163.0100000,162.6000000,163.0100000,30683
01/26/22;13:15:00,162.9650000,163.1400000,162.9000000,163.1100000,37477
01/26/22;13:20:00,163.0500000,163.0900000,162.7950000,162.8600000,22353
01/26/22;13:25:00,162.8550000,162.8700000,162.6200000,162.7500000,28470
01/26/22;13:30:00,162.7600000,162.9700000,162.7100000,162.8700000,19590
01/26/22;13:35:00,162.8500000,163.0350000,162.7800000,162.8350000,36425
01/26/22;13:40:00,162.8300000,162.9700000,162.7500000,162.8900000,27694
01/26/22;13:45:00,162.8900000,163.0300000,162.8000000,162.9500000,34654
01/26/22;13:50:00,162.9500000,162.9600000,162.7400000,162.8000000,33887
01/26/22;13:55:00,162.7700000,163.1400000,162.6900000,163.0900000,23237
01/26/22;14:00:00,163.0100000,163.0800000,162.7800000,162.7800000,16496
01/26/22;14:05:00,162.7700000,164.1200000,162.6000000,163.7200000,107783
01/26/22;14:10:00,163.8700000,164.3700000,163.5600000,163.6200000,79239
01/26/22;14:15:00,163.6800000,163.9600000,161.9500000,162.1600000,129296
01/26/22;14:20:00,162.1500000,162.7300000,162.1000000,162.5000000,77064
01/26/22;14:25:00,162.5700000,162.7600000,162.1300000,162.5500000,54981
01/26/22;14:30:00,162.5000000,163.2400000,162.4800000,163.1100000,98824
01/26/22;14:35:00,163.1200000,163.1200000,161.6400000,161.9400000,134409
01/26/22;14:40:00,161.9600000,163.5000000,161.6200000,163.1300000,150970
01/26/22;14:45:00,163.1500000,163.1700000,161.2600000,161.2800000,111213
01/26/22;14:50:00,161.2500000,161.2700000,159.0800000,159.3700000,216768
01/26/22;14:55:00,159.4000000,160.6700000,159.3700000,160.3600000,104562
01/26/22;15:00:00,160.2300000,160.5800000,159.7700000,160.5500000,94051
01/26/22;15:05:00,160.5400000,160.5400000,158.6500000,158.9200000,109916
01/26/22;15:10:00,158.9400000,159.0700000,158.1000000,158.1000000,118115
01/26/22;15:15:00,158.1700000,159.2600000,158.1600000,158.7400000,109384
01/26/22;15:20:00,158.7300000,159.1400000,158.1400000,158.2300000,101042
01/26/22;15:25:00,158.3100000,158.6000000,157.8200000,158.3300000,131517
01/26/22;15:30:00,158.3700000,159.6900000,158.1700000,159.6100000,119887
01/26/22;15:35:00,159.5100000,159.8700000,158.5800000,158.6900000,90338
01/26/22;15:40:00,158.6700000,159.0900000,158.1800000,158.7600000,105409
01/26/22;15:45:00,158.7600000,159.6400000,158.4700000,158.9900000,123998
01/26/22;15:50:00,159.0400000,159.5800000,158.5700000,158.9700000,156663
01/26/22;15:55:00,158.9900000,160.1300000,158.5200000,159.9700000,158841
01/26/22;16:00:00,159.9300000,160.2300000,159.2700000,159.9000000,260467
01/27/22;09:35:00,162.4500000,163.4100000,162.1700000,162.4500000,91270
01/27/22;09:40:00,162.4500000,162.4900000,161.7000000,161.9650000,63062
01/27/22;09:45:00,162.0100000,163.5100000,161.9250000,163.4500000,122099
01/27/22;09:50:00,163.4500000,163.8400000,162.9400000,163.0200000,94841
01/27/22;09:55:00,162.9900000,163.7400000,162.8000000,163.5600000,95929
01/27/22;10:00:00,163.5600000,163.6700000,162.5400000,163.0500000,92019
01/27/22;10:05:00,163.0900000,163.5200000,162.7700000,163.5200000,91951
01/27/22;10:10:00,163.5800000,163.6700000,163.2700000,163.3800000,36759
01/27/22;10:15:00,163.4000000,163.8000000,163.1700000,163.5300000,46840
01/27/22;10:20:00,163.5200000,163.5200000,162.9100000,163.0000000,62340
01/27/22;10:25:00,163.0700000,163.2500000,162.8600000,163.0800000,45237
01/27/22;10:30:00,163.0900000,163.2100000,162.5000000,162.6000000,61095
01/27/22;10:35:00,162.7000000,162.7500000,162.1700000,162.1900000,61632
01/27/22;10:40:00,162.1700000,162.2900000,161.6800000,161.7900000,61190
01/27/22;10:45:00,161.8400000,162.3200000,161.6800000,162.2700000,80616
01/27/22;10:50:00,162.2700000,162.3300000,161.7800000,161.9600000,69010
01/27/22;10:55:00,161.9300000,162.4700000,161.9200000,162.2800000,59748
01/27/22;11:00:00,162.3300000,163.0200000,162.3300000,162.9900000,87308
01/27/22;11:05:00,162.9400000,163.3900000,162.9400000,163.0600000,64194
01/27/22;11:10:00,163.0400000,163.2200000,162.6100000,162.9200000,55142
01/27/22;11:15:00,162.9500000,163.3000000,162.8900000,163.2300000,43646
01/27/22;11:20:00,163.2200000,163.2200000,162.4800000,162.8100000,70719
01/27/22;11:25:00,162.8000000,163.0200000,162.5000000,162.5500000,45682
01/27/22;11:30:00,162.5700000,162.5800000,162.2000000,162.3300000,41569
01/27/22;11:35:00,162.3400000,163.0800000,162.2700000,163.0700000,40387
01/27/22;11:40:00,163.0900000,163.2300000,162.9000000,162.9800000,29647
01/27/22;11:45:00,162.9700000,163.3500000,162.9100000,163.1000000,68874
01/27/22;11:50:00,163.0700000,163.2100000,162.8400000,162.9500000,43386
01/27/22;11:55:00,162.9500000,163.1200000,162.7300000,162.9200000,33697
01/27/22;12:00:00,162.9700000,163.0700000,162.6200000,162.6700000,36820
01/27/22;12:05:00,162.7000000,162.7000000,162.1600000,162.4200000,44656
01/27/22;12:10:00,162.4100000,162.4200000,161.7100000,161.8200000,48916
01/27/22;12:15:00,161.8500000,161.8700000,161.5100000,161.7600000,62873
01/27/22;12:20:00,161.7400000,161.7400000,161.0800000,161.3300000,76175
01/27/22;12:25:00,161.3100000,161.3800000,161.0700000,161.2300000,56865
01/27/22;12:30:00,161.2800000,161.4600000,160.9800000,161.1500000,68514
01/27/22;12:35:00,161.1400000,161.3200000,160.8100000,160.8600000,67934
01/27/22;12:40:00,160.8700000,160.9900000,160.5500000,160.7900000,88153
01/27/22;12:45:00,160.7700000,161.0000000,160.6800000,160.8000000,32920
01/27/22;12:50:00,160.7900000,160.7900000,160.0850000,160.1400000,67891
01/27/22;12:55:00,160.1200000,160.8800000,160.1200000,160.6700000,65936
01/27/22;13:00:00,160.6300000,161.1400000,160.6300000,160.9300000,58563
01/27/22;13:05:00,160.8600000,161.1400000,160.3300000,160.4300000,68555
01/27/22;13:10:00,160.3900000,160.4500000,159.9100000,160.1000000,55332
01/27/22;13:15:00,160.0800000,160.1400000,159.6900000,159.8900000,63346
01/27/22;13:20:00,159.8500000,160.2100000,159.4400000,159.4400000,58775
01/27/22;13:25:00,159.4600000,159.5500000,158.8200000,158.9400000,68043
01/27/22;13:30:00,158.9900000,159.2200000,158.5900000,158.7300000,45765
01/27/22;13:35:00,158.7700000,159.3900000,158.7000000,159.3900000,41746
01/27/22;13:40:00,159.3700000,159.6100000,158.9700000,158.9700000,55352
01/27/22;13:45:00,159.0400000,159.3900000,158.8100000,159.1600000,49521
01/27/22;13:50:00,159.1700000,159.5700000,159.0100000,159.5000000,45895
01/27/22;13:55:00,159.4800000,159.5500000,158.9600000,159.1500000,41101
01/27/22;14:00:00,159.1500000,159.9100000,159.0000000,159.7600000,74555
01/27/22;14:05:00,159.7500000,160.4700000,159.7000000,160.3200000,83938
01/27/22;14:10:00,160.3200000,160.6500000,160.0700000,160.1400000,59080
01/27/22;14:15:00,160.0900000,160.3000000,159.9600000,159.9900000,42905
01/27/22;14:20:00,159.9900000,160.0600000,159.3900000,159.6300000,60015
01/27/22;14:25:00,159.6100000,159.6100000,158.9000000,158.9900000,61257
01/27/22;14:30:00,158.9800000,159.1350000,158.8400000,159.0500000,36412
01/27/22;14:35:00,159.0600000,159.4100000,158.7800000,159.0100000,58373
01/27/22;14:40:00,159.0500000,159.3600000,158.9500000,159.3500000,60264
01/27/22;14:45:00,159.3300000,159.8000000,159.3100000,159.7700000,74216
01/27/22;14:50:00,159.8300000,160.2000000,159.5400000,159.7400000,55405
01/27/22;14:55:00,159.7200000,159.7700000,159.1800000,159.2500000,41497
01/27/22;15:00:00,159.2400000,159.4800000,159.0150000,159.3700000,47997
01/27/22;15:05:00,159.3700000,159.8200000,159.3100000,159.4100000,48316
01/27/22;15:10:00,159.4000000,159.6000000,158.9600000,159.0400000,54547
01/27/22;15:15:00,159.0300000,159.1600000,158.7800000,158.9100000,56124
01/27/22;15:20:00,158.9100000,159.0000000,158.5100000,159.0000000,67469
01/27/22;15:25:00,158.9800000,159.1250000,158.3200000,158.5600000,73114
01/27/22;15:30:00,158.5550000,158.8000000,158.3000000,158.7850000,77706
01/27/22;15:35:00,158.7900000,158.9000000,158.2850000,158.4900000,101355
01/27/22;15:40:00,158.5000000,158.6600000,158.3500000,158.6400000,77243
01/27/22;15:45:00,158.6200000,159.8150000,158.6100000,159.6100000,125416
01/27/22;15:50:00,159.6400000,159.9700000,159.1000000,159.2500000,170881
01/27/22;15:55:00,159.2400000,159.5900000,159.0600000,159.4300000,173213
01/27/22;16:00:00,159.4100000,159.7200000,158.9300000,159.1300000,191356
01/28/22;09:35:00,165.7100000,166.8300000,163.4600000,163.4700000,327909
01/28/22;09:40:00,163.5100000,163.8700000,162.9100000,163.7800000,174826
01/28/22;09:45:00,163.8500000,164.1400000,163.1400000,163.2600000,157248
01/28/22;09:50:00,163.2900000,163.7900000,162.8050000,163.5300000,149043
01/28/22;09:55:00,163.5400000,164.7400000,163.2000000,164.6000000,196548
01/28/22;10:00:00,164.6300000,165.0600000,164.1400000,164.4700000,136420
01/28/22;10:05:00,164.4700000,164.9700000,164.0600000,164.6500000,95999
01/28/22;10:10:00,164.6200000,165.1100000,164.4300000,164.9100000,96694
01/28/22;10:15:00,164.9100000,165.4300000,164.9000000,165.2800000,155981
01/28/22;10:20:00,165.2750000,166.5600000,165.1900000,166.3700000,168792
01/28/22;10:25:00,166.3800000,166.3800000,165.5650000,165.7800000,109092
01/28/22;10:30:00,165.7600000,166.0100000,165.0800000,165.4500000,82159
01/28/22;10:35:00,165.4400000,165.4700000,164.8000000,164.8500000,90658
01/28/22;10:40:00,164.9300000,165.6800000,164.8300000,165.5600000,61821
01/28/22;10:45:00,165.5600000,165.6900000,165.2100000,165.5400000,74626
01/28/22;10:50:00,165.5400000,166.5100000,165.4800000,166.4350000,121418
01/28/22;10:55:00,166.5000000,166.5400000,165.9800000,166.4700000,111133
01/28/22;11:00:00,166.4800000,166.8500000,165.9300000,166.8300000,109354
01/28/22;11:05:00,166.8500000,167.0450000,166.6300000,166.7600000,170020
01/28/22;11:10:00,166.7600000,167.3200000,166.7500000,167.1700000,95476
01/28/22;11:15:00,167.1500000,167.7800000,167.0950000,167.7200000,128059
01/28/22;11:20:00,167.7400000,168.6050000,167.7100000,168.4900000,220521
01/28/22;11:25:00,168.5200000,168.5750000,167.8500000,168.1800000,180523
01/28/22;11:30:00,168.1600000,168.5400000,167.7600000,167.8700000,118183
01/28/22;11:35:00,167.8900000,168.0000000,167.4400000,167.8350000,104421
01/28/22;11:40:00,167.8700000,168.4100000,167.7000000,167.9500000,118884
01/28/22;11:45:00,167.9200000,168.2200000,167.6900000,167.7400000,81751
01/28/22;11:50:00,167.7600000,167.9200000,167.4000000,167.5100000,63539
01/28/22;11:55:00,167.5300000,167.8100000,167.4200000,167.6750000,54862
01/28/22;12:00:00,167.6900000,168.7600000,167.6900000,168.7600000,109602
01/28/22;12:05:00,168.7700000,168.8400000,168.4600000,168.8100000,73060
01/28/22;12:10:00,168.8400000,169.1300000,168.7600000,169.0600000,88618
01/28/22;12:15:00,169.0200000,169.0800000,168.6000000,168.6200000,104328
01/28/22;12:20:00,168.6700000,168.9500000,168.4700000,168.8250000,73455
01/28/22;12:25:00,168.8150000,168.8200000,168.0600000,168.3900000,75725
01/28/22;12:30:00,168.3500000,168.5200000,168.1600000,168.2550000,76624
01/28/22;12:35:00,168.2700000,168.5350000,168.1500000,168.2800000,67955
01/28/22;12:40:00,168.3000000,168.7100000,168.0100000,168.0800000,93689
01/28/22;12:45:00,168.0700000,168.7800000,168.0400000,168.7800000,68201
01/28/22;12:50:00,168.7400000,168.8900000,168.4300000,168.5200000,83693
01/28/22;12:55:00,168.4600000,168.4600000,167.7300000,167.7900000,82292
01/28/22;13:00:00,167.8100000,168.3700000,167.7700000,168.1200000,76071
01/28/22;13:05:00,168.1100000,168.6500000,168.0900000,168.3000000,59788
01/28/22;13:10:00,168.2800000,168.7000000,168.1900000,168.6100000,66379
01/28/22;13:15:00,168.5900000,168.8000000,168.5100000,168.5900000,57648
01/28/22;13:20:00,168.6100000,168.6800000,168.2600000,168.3700000,45576
01/28/22;13:25:00,168.3400000,168.3500000,167.9300000,168.2400000,51484
01/28/22;13:30:00,168.2800000,168.3800000,167.7300000,168.2700000,58315
01/28/22;13:35:00,168.3000000,168.7500000,168.2700000,168.3400000,57094
01/28/22;13:40:00,168.3500000,168.5350000,168.0600000,168.3000000,43299
01/28/22;13:45:00,168.2900000,168.4300000,168.1100000,168.3100000,34309
01/28/22;13:50:00,168.3200000,168.8600000,168.2000000,168.6300000,79211
01/28/22;13:55:00,168.6100000,168.8200000,168.5200000,168.6200000,53620
01/28/22;14:00:00,168.6100000,168.7400000,168.4000000,168.4600000,60402
01/28/22;14:05:00,168.4300000,168.7600000,168.1400000,168.1600000,89023
01/28/22;14:10:00,168.1400000,168.1400000,167.4600000,167.6900000,122943
01/28/22;14:15:00,167.7000000,167.7500000,167.1900000,167.3000000,82692
01/28/22;14:20:00,167.3200000,167.3700000,167.0100000,167.1200000,70621
01/28/22;14:25:00,167.1300000,167.1900000,166.7600000,166.7700000,81623
01/28/22;14:30:00,166.7600000,167.2900000,166.7600000,166.9400000,97771
01/28/22;14:35:00,166.9300000,167.3000000,166.5200000,167.0300000,94503
01/28/22;14:40:00,167.0200000,167.2000000,166.8200000,167.1000000,77277
01/28/22;14:45:00,167.1000000,167.5300000,167.0000000,167.3000000,97757
01/28/22;14:50:00,167.3100000,167.5600000,166.9000000,167.5100000,83852
01/28/22;14:55:00,167.5400000,167.6100000,167.1700000,167.4300000,46495
01/28/22;15:00:00,167.4100000,167.9300000,167.3500000,167.8300000,46727
01/28/22;15:05:00,167.8300000,168.0700000,167.7500000,167.9500000,69726
01/28/22;15:10:00,167.9900000,168.3800000,167.9000000,168.2900000,109581
01/28/22;15:15:00,168.3000000,168.4200000,167.9000000,168.1400000,117291
01/28/22;15:20:00,168.1600000,168.6500000,168.1600000,168.5100000,99658
01/28/22;15:25:00,168.5000000,169.1200000,168.3700000,169.0300000,131641
01/28/22;15:30:00,169.0500000,169.2000000,168.5500000,168.7200000,105401
01/28/22;15:35:00,168.6700000,169.4900000,168.3400000,169.3900000,234176
01/28/22;15:40:00,169.3900000,169.6200000,169.2100000,169.4000000,146161
01/28/22;15:45:00,169.3800000,169.6900000,169.2500000,169.6700000,151339
01/28/22;15:50:00,169.6700000,169.9400000,169.4400000,169.8900000,207375
01/28/22;15:55:00,169.8900000,170.2000000,169.7900000,170.0600000,512137
01/28/22;16:00:00,170.0600000,170.3500000,169.8900000,170.3400000,500031
01/31/22;09:35:00,170.1500000,171.0300000,169.5400000,171.0300000,187417
01/31/22;09:40:00,171.0200000,171.3300000,170.5800000,171.1600000,91969
01/31/22;09:45:00,171.1600000,171.9300000,171.1200000,171.6400000,113052
01/31/22;09:50:00,171.6500000,172.5900000,171.6200000,171.9200000,177107
01/31/22;09:55:00,171.9500000,172.8700000,171.7000000,172.6100000,103444
01/31/22;10:00:00,172.6800000,172.7600000,172.0600000,172.5200000,77487
01/31/22;10:05:00,172.5300000,173.2200000,172.5300000,173.1000000,104046
01/31/22;10:10:00,173.1150000,173.2200000,172.7500000,173.0000000,86718
01/31/22;10:15:00,173.0500000,173.5900000,172.7900000,173.2700000,148522
01/31/22;10:20:00,173.2800000,173.3900000,172.8200000,173.0700000,103194
01/31/22;10:25:00,173.0900000,173.5900000,172.8200000,173.2200000,86209
01/31/22;10:30:00,173.2250000,173.3600000,172.5300000,172.6000000,78331
01/31/22;10:35:00,172.6500000,172.8200000,172.4100000,172.6300000,99024
01/31/22;10:40:00,172.6200000,172.8700000,172.2700000,172.5100000,83009
01/31/22;10:45:00,172.5000000,172.9300000,172.3600000,172.8900000,60878
01/31/22;10:50:00,172.8700000,173.0500000,172.5000000,172.8800000,54817
01/31/22;10:55:00,172.9200000,173.1400000,172.8100000,172.9100000,50049
01/31/22;11:00:00,172.9400000,173.1100000,172.7150000,173.0800000,48671
01/31/22;11:05:00,173.0800000,173.3400000,173.0200000,173.1500000,52113
01/31/22;11:10:00,173.2000000,173.3500000,173.0000000,173.1600000,51566
01/31/22;11:15:00,173.1700000,173.2200000,172.8000000,172.8000000,44804
01/31/22;11:20:00,172.8100000,173.0200000,172.6800000,172.8100000,41517
01/31/22;11:25:00,172.8400000,173.0000000,172.5000000,172.5200000,32989
01/31/22;11:30:00,172.5300000,172.7100000,172.4000000,172.5700000,35041
01/31/22;11:35:00,172.6000000,172.8600000,172.3800000,172.7200000,38410
01/31/22;11:40:00,172.7200000,172.8500000,172.5300000,172.6200000,31793
01/31/22;11:45:00,172.6300000,173.0750000,172.5550000,173.0600000,43235
01/31/22;11:50:00,173.0500000,173.2700000,173.0000000,173.2600000,35051
01/31/22;11:55:00,173.2300000,173.5700000,173.2100000,173.5500000,42829
01/31/22;12:00:00,173.5550000,173.5600000,173.1800000,173.3000000,27579
01/31/22;12:05:00,173.3000000,173.3200000,173.0500000,173.1900000,31055
01/31/22;12:10:00,173.1800000,173.3300000,173.0500000,173.0500000,31539
01/31/22;12:15:00,173.0700000,173.1700000,172.8400000,172.9100000,28706
01/31/22;12:20:00,172.9200000,173.1600000,172.7400000,173.0400000,45921
01/31/22;12:25:00,173.0300000,173.0300000,172.4000000,172.5300000,39944
01/31/22;12:30:00,172.5400000,172.7700000,172.3600000,172.6400000,39060
01/31/22;12:35:00,172.6300000,172.8200000,172.4400000,172.5200000,26976
01/31/22;12:40:00,172.5500000,172.7700000,172.4650000,172.7300000,24895
01/31/22;12:45:00,172.7000000,172.7900000,172.6000000,172.6400000,18403
01/31/22;12:50:00,172.6400000,172.9500000,172.6400000,172.9200000,41324
01/31/22;12:55:00,172.9100000,172.9600000,172.8100000,172.8900000,22476
01/31/22;13:00:00,172.9200000,173.0800000,172.8800000,172.9800000,25730
01/31/22;13:05:00,172.9600000,172.9600000,172.7000000,172.8200000,40710
01/31/22;13:10:00,172.7700000,173.0450000,172.7400000,173.0050000,20143
01/31/22;13:15:00,173.0000000,173.0300000,172.7400000,172.9000000,29891
01/31/22;13:20:00,172.9000000,172.9400000,172.7100000,172.8850000,23660
01/31/22;13:25:00,172.8600000,173.0200000,172.8000000,172.9400000,28139
01/31/22;13:30:00,172.9500000,173.0500000,172.8850000,173.0050000,25385
01/31/22;13:35:00,173.0500000,173.1800000,172.8300000,172.8300000,32169
01/31/22;13:40:00,172.8600000,173.4100000,172.8100000,173.3700000,42350
01/31/22;13:45:00,173.3800000,173.5400000,173.1300000,173.1400000,36573
01/31/22;13:50:00,173.1300000,173.4000000,173.1250000,173.3500000,23507
01/31/22;13:55:00,173.3600000,173.4300000,173.1500000,173.2300000,21296
01/31/22;14:00:00,173.2800000,173.3400000,173.1700000,173.2800000,19288
01/31/22;14:05:00,173.2900000,173.3900000,173.2100000,173.2800000,16560
01/31/22;14:10:00,173.2800000,173.6900000,173.2800000,173.5100000,37232
01/31/22;14:15:00,173.5400000,173.6000000,173.3800000,173.4600000,21455
01/31/22;14:20:00,173.4400000,173.5700000,173.3900000,173.5100000,15402
01/31/22;14:25:00,173.5000000,173.7400000,173.3400000,173.6500000,31816
01/31/22;14:30:00,173.6300000,173.7100000,173.5000000,173.6000000,36639
01/31/22;14:35:00,173.6200000,173.6200000,173.2700000,173.3800000,25364
01/31/22;14:40:00,173.3900000,173.4000000,173.3100000,173.3700000,23257
01/31/22;14:45:00,173.3900000,173.3900000,173.2300000,173.3400000,19697
01/31/22;14:50:00,173.3400000,173.4200000,173.1700000,173.2100000,27066
01/31/22;14:55:00,173.2300000,173.5000000,173.1800000,173.4350000,41449
01/31/22;15:00:00,173.4800000,173.6100000,173.4400000,173.4800000,23463
01/31/22;15:05:00,173.4700000,173.6050000,173.3700000,173.5100000,37292
01/31/22;15:10:00,173.4850000,173.5100000,173.1800000,173.1800000,40868
01/31/22;15:15:00,173.2600000,173.3100000,172.8600000,172.9400000,42261
01/31/22;15:20:00,172.9100000,173.1900000,172.7800000,172.9100000,48395
01/31/22;15:25:00,172.8800000,173.3800000,172.8800000,173.3400000,52224
01/31/22;15:30:00,173.3300000,173.4500000,173.2000000,173.2800000,59984
01/31/22;15:35:00,173.2200000,173.9200000,173.0600000,173.8600000,76258
01/31/22;15:40:00,173.8900000,174.0500000,173.6500000,174.0200000,91842
01/31/22;15:45:00,174.0100000,174.1400000,173.8600000,173.9000000,97568
01/31/22;15:50:00,173.9200000,174.1700000,173.8400000,174.1500000,102717
01/31/22;15:55:00,174.1400000,174.8000000,174.0400000,174.6500000,497726
01/31/22;16:00:00,174.6200000,174.9900000,174.3900000,174.9600000,409913
02/01/22;09:35:00,173.9800000,174.5800000,173.1000000,173.6000000,152990
02/01/22;09:40:00,173.5900000,173.8000000,173.0400000,173.3000000,76375
02/01/22;09:45:00,173.3000000,173.5500000,172.5700000,172.5900000,81424
02/01/22;09:50:00,172.5800000,172.9700000,172.5000000,172.7400000,72736
02/01/22;09:55:00,172.7200000,173.0800000,172.6000000,172.6250000,67824
02/01/22;10:00:00,172.6200000,173.3900000,172.3200000,173.2800000,43509
02/01/22;10:05:00,173.3200000,173.3300000,172.5000000,172.7500000,63149
02/01/22;10:10:00,172.7600000,173.0300000,172.3700000,173.0000000,39226
02/01/22;10:15:00,172.9900000,173.2100000,172.8400000,173.1700000,51165
02/01/22;10:20:00,173.1500000,173.2400000,172.7000000,172.7000000,64588
02/01/22;10:25:00,172.6900000,173.2200000,172.6900000,173.1200000,41786
02/01/22;10:30:00,173.1200000,173.3700000,172.8400000,172.8800000,50528
02/01/22;10:35:00,172.9100000,173.2300000,172.6900000,172.7900000,61356
02/01/22;10:40:00,172.8500000,173.3100000,172.7000000,173.0500000,61308
02/01/22;10:45:00,173.0700000,173.2900000,172.6000000,172.7200000,59543
02/01/22;10:50:00,172.7200000,172.9800000,172.5450000,172.8700000,39459
02/01/22;10:55:00,172.8700000,173.1900000,172.8000000,173.1000000,37704
02/01/22;11:00:00,173.1500000,173.7500000,173.0500000,173.7400000,50931
02/01/22;11:05:00,173.7300000,173.8400000,173.5100000,173.6400000,49307
02/01/22;11:10:00,173.6600000,173.9700000,173.5800000,173.8200000,43219
02/01/22;11:15:00,173.8300000,173.8900000,173.5900000,173.7900000,33025
02/01/22;11:20:00,173.8000000,173.9400000,173.6600000,173.8100000,27496
02/01/22;11:25:00,173.8500000,173.9400000,173.5700000,173.6700000,41296
02/01/22;11:30:00,173.7000000,174.1400000,173.6400000,173.9800000,38742
02/01/22;11:35:00,173.9700000,174.2600000,173.7600000,174.2200000,43922
02/01/22;11:40:00,174.2300000,174.3300000,173.8300000,173.9100000,50809
02/01/22;11:45:00,173.9200000,174.1100000,173.7400000,173.9700000,57579
02/01/22;11:50:00,174.0000000,174.3700000,173.9800000,174.1900000,52287
02/01/22;11:55:00,174.2000000,174.2700000,174.0600000,174.2000000,26525
02/01/22;12:00:00,174.2200000,174.4300000,174.1300000,174.2100000,33974
02/01/22;12:05:00,174.2000000,174.2500000,173.8900000,173.9400000,34470
02/01/22;12:10:00,173.9600000,174.0800000,173.8100000,173.8100000,31235
02/01/22;12:15:00,173.8400000,173.8700000,173.6200000,173.7600000,35933
02/01/22;12:20:00,173.7750000,173.9800000,173.7500000,173.9200000,24309
02/01/22;12:25:00,173.9200000,174.0300000,173.7200000,173.8700000,24132
02/01/22;12:30:00,173.8400000,173.9500000,173.4950000,173.7800000,21663
02/01/22;12:35:00,173.8000000,173.8000000,173.2400000,173.3000000,28455
02/01/22;12:40:00,173.3200000,173.4900000,173.2800000,173.2800000,18110
02/01/22;12:45:00,173.3100000,173.4600000,173.1800000,173.2500000,22997
02/01/22;12:50:00,173.2400000,173.2500000,172.9900000,173.1400000,30793
02/01/22;12:55:00,173.1200000,173.2800000,173.0500000,173.1700000,25038
02/01/22;13:00:00,173.2100000,173.4300000,173.1700000,173.3900000,19444
02/01/22;13:05:00,173.3800000,173.3800000,173.0100000,173.0850000,51830
02/01/22;13:10:00,173.0800000,173.1400000,172.9000000,172.9800000,25932
02/01/22;13:15:00,173.0100000,173.1800000,173.0100000,173.0100000,22366
02/01/22;13:20:00,173.0300000,173.2100000,172.9600000,173.1800000,15029
02/01/22;13:25:00,173.1800000,173.2500000,173.0400000,173.0500000,15622
02/01/22;13:30:00,173.0700000,173.2500000,172.9950000,172.9950000,13992
02/01/22;13:35:00,173.0200000,173.0600000,172.7400000,172.7800000,22629
